STATION,NAME,DATE,PRCP,TMAX,TMIN,TOBS
USC00253365,"GOTHENBURG, NE US",1968/05/08,0,68,43,58
USC00253365,"GOTHENBURG, NE US",1968/05/09,0,68,35,64
USC00253365,"GOTHENBURG, NE US",1968/05/10,0.13,65,48,49
USC00253365,"GOTHENBURG, NE US",1968/05/11,0.08,63,37,59
USC00253365,"GOTHENBURG, NE US",1968/05/12,0,63,38,60
USC00253365,"GOTHENBURG, NE US",1968/05/13,0,75,53,64
USC00253365,"GOTHENBURG, NE US",1968/05/14,0.01,83,48,78
USC00253365,"GOTHENBURG, NE US",1968/05/15,0.01,78,49,57
USC00253365,"GOTHENBURG, NE US",1968/05/16,0.06,57,41,50
USC00253365,"GOTHENBURG, NE US",1968/05/17,0,65,33,61
USC00253365,"GOTHENBURG, NE US",1968/05/18,0,62,42,45
USC00253365,"GOTHENBURG, NE US",1968/05/19,0,57,39,54
USC00253365,"GOTHENBURG, NE US",1968/05/20,0,63,29,57
USC00253365,"GOTHENBURG, NE US",1968/05/21,0,69,36,58
USC00253365,"GOTHENBURG, NE US",1968/05/22,0.16,58,47,50
USC00253365,"GOTHENBURG, NE US",1968/05/23,0.01,60,45,59
USC00253365,"GOTHENBURG, NE US",1968/05/24,0,67,44,62
USC00253365,"GOTHENBURG, NE US",1968/05/25,0.04,63,47,57
USC00253365,"GOTHENBURG, NE US",1968/05/26,0,68,36,65
USC00253365,"GOTHENBURG, NE US",1968/05/27,0.03,70,48,61
USC00253365,"GOTHENBURG, NE US",1968/05/28,0.02,78,42,69
USC00253365,"GOTHENBURG, NE US",1968/05/29,0,84,42,77
USC00253365,"GOTHENBURG, NE US",1968/05/30,0,85,58,64
USC00253365,"GOTHENBURG, NE US",1968/05/31,0,80,56,71
USC00253365,"GOTHENBURG, NE US",1968/06/01,0,80,46,77
USC00253365,"GOTHENBURG, NE US",1968/06/02,0,91,57,87
USC00253365,"GOTHENBURG, NE US",1968/06/03,0,98,54,90
USC00253365,"GOTHENBURG, NE US",1968/06/04,0,91,59,84
USC00253365,"GOTHENBURG, NE US",1968/06/05,0,88,65,83
USC00253365,"GOTHENBURG, NE US",1968/06/06,0,83,63,77
USC00253365,"GOTHENBURG, NE US",1968/06/07,0,93,71,91
USC00253365,"GOTHENBURG, NE US",1968/06/08,0.34,92,59,65
USC00253365,"GOTHENBURG, NE US",1968/06/09,0.1,82,63,76
USC00253365,"GOTHENBURG, NE US",1968/06/10,0.15,81,55,77
USC00253365,"GOTHENBURG, NE US",1968/06/11,0,82,52,77
USC00253365,"GOTHENBURG, NE US",1968/06/12,0,87,50,81
USC00253365,"GOTHENBURG, NE US",1968/06/13,0,98,63,89
USC00253365,"GOTHENBURG, NE US",1968/06/14,0,89,58,74
USC00253365,"GOTHENBURG, NE US",1968/06/15,0,74,52,68
USC00253365,"GOTHENBURG, NE US",1968/06/16,0.18,79,51,74
USC00253365,"GOTHENBURG, NE US",1968/06/17,0.03,89,55,80
USC00253365,"GOTHENBURG, NE US",1968/06/18,0,88,60,81
USC00253365,"GOTHENBURG, NE US",1968/06/19,0,94,54,87
USC00253365,"GOTHENBURG, NE US",1968/06/20,0,100,68,95
USC00253365,"GOTHENBURG, NE US",1968/06/21,0.05,96,61,81
USC00253365,"GOTHENBURG, NE US",1968/06/22,0,97,55,95
USC00253365,"GOTHENBURG, NE US",1968/06/23,0,95,67,91
USC00253365,"GOTHENBURG, NE US",1968/06/24,2.51,91,60,71
USC00253365,"GOTHENBURG, NE US",1968/06/25,0.69,71,51,51
USC00253365,"GOTHENBURG, NE US",1968/06/26,0,68,45,64
USC00253365,"GOTHENBURG, NE US",1968/06/27,0,87,47,81
USC00253365,"GOTHENBURG, NE US",1968/06/28,0,89,67,83
USC00253365,"GOTHENBURG, NE US",1968/06/29,0,97,64,89
USC00253365,"GOTHENBURG, NE US",1968/06/30,0,89,60,74
USC00253365,"GOTHENBURG, NE US",1968/07/01,0,80,49,73
USC00253365,"GOTHENBURG, NE US",1968/07/02,0.11,73,55,61
USC00253365,"GOTHENBURG, NE US",1968/07/03,0,86,49,80
USC00253365,"GOTHENBURG, NE US",1968/07/04,0,85,52,78
USC00253365,"GOTHENBURG, NE US",1968/07/05,0.26,78,58,65
USC00253365,"GOTHENBURG, NE US",1968/07/06,0.13,80,61,76
USC00253365,"GOTHENBURG, NE US",1968/07/07,0,89,59,85
USC00253365,"GOTHENBURG, NE US",1968/07/08,0,91,58,86
USC00253365,"GOTHENBURG, NE US",1968/07/09,0,85,56,78
USC00253365,"GOTHENBURG, NE US",1968/07/10,0,93,60,82
USC00253365,"GOTHENBURG, NE US",1968/07/11,1,95,67,67
USC00253365,"GOTHENBURG, NE US",1968/07/12,0.05,87,63,84
USC00253365,"GOTHENBURG, NE US",1968/07/13,0,95,65,89
USC00253365,"GOTHENBURG, NE US",1968/07/14,0,96,69,91
USC00253365,"GOTHENBURG, NE US",1968/07/15,0,91,70,86
USC00253365,"GOTHENBURG, NE US",1968/07/16,0,95,68,89
USC00253365,"GOTHENBURG, NE US",1968/07/17,0.11,89,62,83
USC00253365,"GOTHENBURG, NE US",1968/07/18,0,83,65,78
USC00253365,"GOTHENBURG, NE US",1968/07/19,0.09,86,62,83
USC00253365,"GOTHENBURG, NE US",1968/07/20,0,97,68,92
USC00253365,"GOTHENBURG, NE US",1968/07/21,0,92,72,81
USC00253365,"GOTHENBURG, NE US",1968/07/22,0.01,86,60,77
USC00253365,"GOTHENBURG, NE US",1968/07/23,0.39,85,66,79
USC00253365,"GOTHENBURG, NE US",1968/07/24,0,83,65,79
USC00253365,"GOTHENBURG, NE US",1968/07/25,0,86,65,80
USC00253365,"GOTHENBURG, NE US",1968/07/26,0,87,65,79
USC00253365,"GOTHENBURG, NE US",1968/07/27,0.02,84,65,80
USC00253365,"GOTHENBURG, NE US",1968/07/28,0,85,58,78
USC00253365,"GOTHENBURG, NE US",1968/07/29,0,88,65,82
USC00253365,"GOTHENBURG, NE US",1968/07/30,0,95,66,78
USC00253365,"GOTHENBURG, NE US",1968/07/31,0.02,78,56,68
USC00253365,"GOTHENBURG, NE US",1968/08/01,0,80,56,74
USC00253365,"GOTHENBURG, NE US",1968/08/02,0,89,56,83
USC00253365,"GOTHENBURG, NE US",1968/08/03,0,87,65,75
USC00253365,"GOTHENBURG, NE US",1968/08/04,0.06,91,62,85
USC00253365,"GOTHENBURG, NE US",1968/08/05,0,101,65,92
USC00253365,"GOTHENBURG, NE US",1968/08/06,0,101,66,87
USC00253365,"GOTHENBURG, NE US",1968/08/07,0,103,68,90
USC00253365,"GOTHENBURG, NE US",1968/08/08,0.11,97,69,79
USC00253365,"GOTHENBURG, NE US",1968/08/09,0.48,80,62,62
USC00253365,"GOTHENBURG, NE US",1968/08/10,1.1,68,53,60
USC00253365,"GOTHENBURG, NE US",1968/08/11,0,78,53,63
USC00253365,"GOTHENBURG, NE US",1968/08/12,0,78,53,63
USC00253365,"GOTHENBURG, NE US",1968/08/13,0,91,60,81
USC00253365,"GOTHENBURG, NE US",1968/08/14,0,86,62,77
USC00253365,"GOTHENBURG, NE US",1968/08/15,0.5,89,61,81
USC00253365,"GOTHENBURG, NE US",1968/08/16,0,83,56,73
USC00253365,"GOTHENBURG, NE US",1968/08/17,0,81,52,76
USC00253365,"GOTHENBURG, NE US",1968/08/18,0,88,65,78
USC00253365,"GOTHENBURG, NE US",1968/08/19,0,89,62,82
USC00253365,"GOTHENBURG, NE US",1968/08/20,0,87,63,81
USC00253365,"GOTHENBURG, NE US",1968/08/21,0,96,64,89
USC00253365,"GOTHENBURG, NE US",1968/08/22,0,100,72,91
USC00253365,"GOTHENBURG, NE US",1968/08/23,0,92,70,77
USC00253365,"GOTHENBURG, NE US",1968/08/24,0,86,51,78
USC00253365,"GOTHENBURG, NE US",1968/08/25,0,94,51,83
USC00253365,"GOTHENBURG, NE US",1968/08/26,0,94,64,84
USC00253365,"GOTHENBURG, NE US",1968/08/27,0,89,63,81
USC00253365,"GOTHENBURG, NE US",1968/08/28,1.47,81,62,62
USC00253365,"GOTHENBURG, NE US",1968/08/29,0.26,64,58,58
USC00253365,"GOTHENBURG, NE US",1968/08/30,0.14,74,48,62
USC00253365,"GOTHENBURG, NE US",1968/08/31,0,77,50,69
USC00253365,"GOTHENBURG, NE US",1968/09/01,0,84,49,80
USC00253365,"GOTHENBURG, NE US",1968/09/02,0,91,53,79
USC00253365,"GOTHENBURG, NE US",1968/09/03,1.11,79,52,58
USC00253365,"GOTHENBURG, NE US",1968/09/04,0,71,42,61
USC00253365,"GOTHENBURG, NE US",1968/09/05,0.04,70,48,59
USC00253365,"GOTHENBURG, NE US",1968/09/06,0,84,51,78
USC00253365,"GOTHENBURG, NE US",1968/09/07,0,87,53,74
USC00253365,"GOTHENBURG, NE US",1968/09/08,0,81,52,59
USC00253365,"GOTHENBURG, NE US",1968/09/09,0,71,42,68
USC00253365,"GOTHENBURG, NE US",1968/09/10,0,82,43,77
USC00253365,"GOTHENBURG, NE US",1968/09/11,0,82,49,76
USC00253365,"GOTHENBURG, NE US",1968/09/12,0,86,55,79
USC00253365,"GOTHENBURG, NE US",1968/09/13,0,88,59,77
USC00253365,"GOTHENBURG, NE US",1968/09/14,0,87,60,75
USC00253365,"GOTHENBURG, NE US",1968/09/15,0,80,59,71
USC00253365,"GOTHENBURG, NE US",1968/09/16,0.25,72,52,60
USC00253365,"GOTHENBURG, NE US",1968/09/17,0,66,48,62
USC00253365,"GOTHENBURG, NE US",1968/09/18,0,77,41,70
USC00253365,"GOTHENBURG, NE US",1968/09/19,0,76,44,70
USC00253365,"GOTHENBURG, NE US",1968/09/20,0,74,48,69
